ID	GSM466947.CEL.gz	GSM466949.CEL.gz	GSM466951.CEL.gz	GSM466952.CEL.gz	GSM466954.CEL.gz	GSM466956.CEL.gz	GSM466958.CEL.gz	GSM466960.CEL.gz	GSM466962.CEL.gz	GSM466963.CEL.gz	GSM466965.CEL.gz	GSM466967.CEL.gz	GSM466969.CEL.gz	GSM466971.CEL.gz	GSM466973.CEL.gz	GSM466975.CEL.gz	GSM466977.CEL.gz	GSM466980.CEL.gz	GSM466982.CEL.gz	GSM466983.CEL.gz	GSM466985.CEL.gz	GSM466987.CEL.gz	GSM466989.CEL.gz	GSM466991.CEL.gz	GSM466993.CEL.gz	GSM466994.CEL.gz	GSM466996.CEL.gz	GSM466998.CEL.gz	GSM467004.CEL.gz	GSM467006.CEL.gz	GSM467008.CEL.gz	GSM467010.CEL.gz	GSM467012.CEL.gz	GSM467014.CEL.gz	GSM467016.CEL.gz	GSM467018.CEL.gz	GSM467021.CEL.gz	GSM467023.CEL.gz	GSM467024.CEL.gz	GSM467026.CEL.gz	GSM467028.CEL.gz	GSM467029.CEL.gz	GSM467030.CEL.gz	GSM467032.CEL.gz	GSM467034.CEL.gz	GSM467036.CEL.gz	GSM475656.CEL.gz	GSM475659.CEL.gz	GSM475661.CEL.gz	GSM475662.CEL.gz	GSM475664.CEL.gz	GSM475666.CEL.gz	GSM475668.CEL.gz	GSM475670.CEL.gz	GSM475672.CEL.gz	GSM475674.CEL.gz	GSM475676.CEL.gz	GSM475677.CEL.gz	GSM475679.CEL.gz	GSM475681.CEL.gz	GSM475683.CEL.gz	GSM475685.CEL.gz	GSM475687.CEL.gz	GSM475689.CEL.gz	GSM475691.CEL.gz	GSM475692.CEL.gz	GSM475694.CEL.gz	GSM475696.CEL.gz	GSM475698.CEL.gz	GSM475700.CEL.gz	GSM475701.CEL.gz	GSM475703.CEL.gz	GSM475706.CEL.gz	GSM475708.CEL.gz	GSM475709.CEL.gz	GSM475710.CEL.gz	GSM475712.CEL.gz	GSM475713.CEL.gz	GSM475715.CEL.gz	GSM475717.CEL.gz	GSM475719.CEL.gz	GSM475720.CEL.gz	GSM475722.CEL.gz	GSM475724.CEL.gz	GSM475727.CEL.gz	GSM475728.CEL.gz	GSM475730.CEL.gz	GSM475731.CEL.gz	GSM475733.CEL.gz	GSM475735.CEL.gz	GSM475737.CEL.gz	GSM475739.CEL.gz	GSM475741.CEL.gz	GSM475744.CEL.gz	GSM475747.CEL.gz	GSM475748.CEL.gz	GSM475751.CEL.gz	GSM475753.CEL.gz	GSM475756.CEL.gz	GSM475758.CEL.gz	GSM475759.CEL.gz	GSM475760.CEL.gz	GSM475761.CEL.gz	GSM475762.CEL.gz	GSM475763.CEL.gz	GSM475765.CEL.gz	GSM475768.CEL.gz	GSM475769.CEL.gz	GSM475770.CEL.gz	GSM475772.CEL.gz	GSM475773.CEL.gz	GSM475774.CEL.gz	GSM475776.CEL.gz	GSM475777.CEL.gz	GSM475778.CEL.gz	GSM475779.CEL.gz	GSM475780.CEL.gz	GSM475781.CEL.gz	GSM475782.CEL.gz	GSM475784.CEL.gz	GSM475785.CEL.gz	GSM475787.CEL.gz	GSM475788.CEL.gz	GSM475789.CEL.gz	GSM475791.CEL.gz	GSM475792.CEL.gz	GSM475793.CEL.gz	GSM475794.CEL.gz	GSM475795.CEL.gz	GSM475796.CEL.gz	GSM475797.CEL.gz	GSM475799.CEL.gz	GSM475801.CEL.gz	GSM475802.CEL.gz	GSM475803.CEL.gz	GSM475804.CEL.gz	GSM475805.CEL.gz	GSM475806.CEL.gz	GSM475808.CEL.gz	GSM475810.CEL.gz	GSM494556.CEL.gz	GSM494557.CEL.gz	GSM494558.CEL.gz	GSM494559.CEL.gz	GSM494560.CEL.gz	GSM494561.CEL.gz	GSM494562.CEL.gz	GSM494563.CEL.gz	GSM494564.CEL.gz	GSM494565.CEL.gz	GSM494566.CEL.gz	GSM494567.CEL.gz	GSM494568.CEL.gz	GSM494569.CEL.gz	GSM494570.CEL.gz	GSM494571.CEL.gz	GSM494572.CEL.gz	GSM494573.CEL.gz	GSM494574.CEL.gz	GSM494575.CEL.gz	GSM494576.CEL.gz	GSM494577.CEL.gz	GSM494578.CEL.gz	GSM494579.CEL.gz	GSM494580.CEL.gz	GSM494581.CEL.gz	GSM494582.CEL.gz	GSM494583.CEL.gz	GSM494584.CEL.gz	GSM494585.CEL.gz	GSM494586.CEL.gz	GSM494587.CEL.gz	GSM494588.CEL.gz	GSM494589.CEL.gz	GSM494590.CEL.gz	GSM494591.CEL.gz	GSM494592.CEL.gz	GSM494593.CEL.gz	GSM494594.CEL.gz	GSM494595.CEL.gz	GSM494596.CEL.gz	GSM494597.CEL.gz	GSM494598.CEL.gz	GSM494599.CEL.gz	GSM494600.CEL.gz	GSM494601.CEL.gz	GSM494602.CEL.gz	GSM494603.CEL.gz	GSM494604.CEL.gz	GSM494605.CEL.gz	GSM494606.CEL.gz	GSM494607.CEL.gz	GSM494608.CEL.gz	GSM494609.CEL.gz	GSM494610.CEL.gz	GSM494611.CEL.gz	GSM494612.CEL.gz	GSM494613.CEL.gz	GSM494614.CEL.gz	GSM494615.CEL.gz	GSM2718952_10174T_HG-U133_Plus_2_.CEL.gz	GSM2718954_10198T_HG-U133_Plus_2_.CEL.gz	GSM2718955_10379T_HG-U133_Plus_2_.CEL.gz	GSM2718957_10444T_HG-U133_Plus_2_.CEL.gz	GSM2718959_10484T_HG-U133_Plus_2_.CEL.gz	GSM2718963_11039N_HG-U133_Plus_2_.CEL.gz	GSM2718965_11344T_HG-U133_Plus_2_.CEL.gz	GSM2718967_12251_T.CEL.gz	GSM2718970_12690_T.CEL.gz	GSM2718971_12819_T.CEL.gz	GSM2718973_12822_T.CEL.gz	GSM2718975_12899_T.CEL.gz	GSM2718977_12913_T.CEL.gz	GSM2718979_13063_T.CEL.gz	GSM2718981_13371_T.CEL.gz	GSM2718983_13490_T.CEL.gz	GSM2718985_13539_T.CEL.gz	GSM2718987_13581_T.CEL.gz	GSM2718989_13932_T.CEL.gz	GSM2718991_13965_T.CEL.gz	GSM2718994_14811_T.CEL.gz	GSM2718996_15595_T.CEL.gz	GSM2718998_15784_T.CEL.gz	GSM2719000_16052_T.CEL.gz	GSM2719002_16437_T.CEL.gz	GSM2719004_17225_T.CEL.gz	GSM2719006_17763_T.CEL.gz	GSM2719007_18023_T.CEL.gz	GSM2719009_18408_T.CEL.gz	GSM2719011_19931_T.CEL.gz	GSM2719013_20413_T.CEL.gz	GSM2719014_20504_T.CEL.gz	GSM2785570_LC009.CEL.gz	GSM2785571_LC011.CEL.gz	GSM2785572_LC012.CEL.gz	GSM2785573_LC015.CEL.gz	GSM2785574_LC016.CEL.gz	GSM2785575_LC018.CEL.gz	GSM2785576_LC020.CEL.gz	GSM2785577_LC023.CEL.gz	GSM2785578_LC030.CEL.gz	GSM2785579_LC032.CEL.gz	GSM2785580_LC033.CEL.gz	GSM2785581_LC034.CEL.gz	GSM2785582_LC037.CEL.gz	GSM3325818_BH150154-1_L14-24B_C_Ai_C_HG-U133_Plus_2_.CEL.gz	GSM3325821_BH150154-1_L14-415B_Ai_C_HG-U133_Plus_2_.CEL.gz	GSM3325822_BH150154-1_L14-455B_Ai_C_HG-U133_Plus_2_.CEL.gz	GSM3325824_BH150154-1_L15-43A_C_Ai_C_HG-U133_Plus_2_.CEL.gz	GSM3325826_BH150154-1_L15-49A_B_Ai_C_HG-U133_Plus_2_.CEL.gz	GSM3325828_BH150154-1_L15-50A_B_C_Ai_C_HG-U133_Plus_2_.CEL.gz
ACTR3B	5.7487325	7.0708232	5.2715915	5.138326	5.4835825	5.724428	5.488253	5.56758	6.144372	5.378768	5.652802	5.1327665	5.4668165	5.439949	5.1991335	5.898334	5.810042	5.1463105	6.9874245	5.277717	5.4052	5.4495845	5.955521	7.663466	6.682567	6.2201695	6.209131	5.486039	5.956254	8.4008085	5.1888415	6.9295755	5.891892	5.7906805	6.9795875	5.6352135	5.7315075	5.6138145	5.757579	5.242124	5.4704855	5.310871	5.48151575	5.8343255	6.0107355	5.3160075	6.6069445	5.691269	7.624262	6.0553435	5.6171815	5.163846	5.5310205	5.7457925	5.291759	6.015098	5.5718375	5.5420965	5.2719745	5.259997	5.577935	5.4586965	5.6100545	4.6497205	5.645299	5.6388525	5.078786	5.154596	5.811998	6.026782	6.538257	6.090549	5.5015115	5.369574	5.8404835	5.3070265	6.296845	5.4626205	5.2398495	6.1882305	5.3467665	6.0601285	6.0180605	6.033002	6.770162	6.695047	5.940545	5.47694	5.9414885	4.973579	9.2453165	6.290135	7.1885285	5.2988165	5.6811665	5.77894	5.2516655	5.5594665	6.032123	5.559929	5.2662655	5.6280815	5.7303605	5.677861	5.3165405	6.6521045	5.57929	5.903275	5.6004265	5.325528	5.826085	7.316263	5.965827	9.168505	5.544307	5.458923	5.443915	5.5926565	6.0057165	5.800203	6.2689775	5.50589	6.0073775	5.4225285	6.559442	5.5622705	5.435061	5.7167505	5.256382	5.513848	5.07675	5.757383	5.1181535	5.777131	5.453527	5.6614095	6.1553	6.356737	5.5312405	5.6695015	5.2876325	5.9063785	5.565181	6.685398	6.2645015	6.012301	5.889346	7.3526735	6.5080755	6.2007555	5.4830275	6.397065	5.4811025	5.630416	6.2260925	5.774885	4.8244605	5.8348135	5.113102	6.202227	6.0906755	5.7433425	5.398019	6.1360625	4.925981	6.3559695	5.678582	5.920088	5.3926915	6.5268695	6.0921585	5.2784605	6.249735	7.459265	4.833596	5.186052	5.6515505	6.033487	5.182034	5.219563	5.3299685	5.4950865	5.3302865	5.6784445	6.5647905	5.009542	6.8068215	5.606389	5.4351215	5.0690095	5.12787	5.2954645	5.209198	5.4565235	5.1198425	5.794676	5.656665	6.384464	5.39867	5.5440055	5.415756	6.31289	5.3685325	6.602756	5.7706215	5.3510905	5.854603	6.4675125	5.73344905	5.4865845	6.058246	5.000595	5.3210745	7.133722	5.0318935	6.926781	5.2126075	5.7090815	5.6555885	6.347881	5.2829535	5.694427	5.0321555	5.8601225	5.457957	4.493783	6.546932	5.5197815	5.759391	7.3622465	5.1527575	4.888393	5.7147935	5.898893	5.528212	5.3016385	5.573499	5.9796395	5.231809	5.6264985	5.2247305	5.757402	5.5238705	5.231809	5.060489	6.2537005	5.516617	6.3801045	5.9728895	4.9821355	6.3716215
ADCY1	5.1104682	4.72256918	4.4453682	4.446865	4.5021276	5.152604	4.2491632	4.1354832	4.0862094	4.2541412	4.4453682	6.0183728	5.6823292	4.4198534	4.6287952	5.2775548	4.804598	4.2146396	4.8867716	4.5084266	4.6824234	4.3431974	4.1461854	4.4457656	3.9064306	4.3644668	4.1239894	4.4636796	4.3837122	5.0180256	4.4727784	5.9594856	4.7303338	4.0654642	4.1316312	3.9499006	5.1648206	4.4816012	5.0018404	4.2622248	4.355563	4.8036894	4.39262928	3.758923	3.6190002	3.9462214	6.8509478	4.5002324	4.644721	4.5589392	4.461786	4.277026	4.413438	4.5285356	4.2673166	4.2570174	4.7270682	4.3511398	4.670056	4.708037	4.2660128	4.165417	4.423895	4.402405	4.8284668	4.3209702	4.33632	4.6823886	4.2848034	4.3331434	4.8413814	4.2155144	4.1821426	4.241277	4.475612	4.536564	4.399721	4.1906088	4.2039802	6.9838876	4.6803882	5.4550638	4.1486802	4.7442952	5.1379516	4.684634	4.333751	4.66544	4.453739	4.551146	4.8038212	4.8738338	4.4258048	4.1834912	4.893047	4.8622554	4.6550668	4.6828022	4.819879	4.6032954	4.6530252	4.4271306	4.4918716	4.5765344	4.635388	5.4332828	4.5154656	5.6517478	4.9617672	4.3586756	4.411293	7.7358162	6.6033072	4.9115102	4.3851136	5.162195	4.2944926	4.4383918	4.1077164	4.6222622	5.3669004	4.339618	4.723966	4.6163796	4.3053882	4.1900628	4.5560398	4.3419666	4.3852322	4.4310346	4.3764358	4.3711196	4.2137736	4.5704546	4.2642228	4.2354132	5.6100798	4.4393696	4.5760276	4.2354132	4.1790108	4.1152368	4.8697386	5.2257108	5.2067022	4.5420852	4.061265	4.70318892	4.8348588	4.6374896	5.2258942	5.277408	4.5092538	5.0066246	4.6456956	4.2804698	4.5936676	4.3175354	3.927763	3.8834558	4.1444778	6.4689476	4.6608696	5.0412944	4.3812128	4.1677818	4.1388914	4.1054414	4.5357166	4.550341	4.1682654	3.8937728	4.5504504	4.8880016	4.1570292	4.1201404	4.1281854	4.1275536	4.391295	4.1444588	4.4292048	5.5864122	4.5266804	4.0291614	4.5985702	4.3947936	5.2819944	4.495043	5.3170534	4.1710106	4.3964256	4.520946	4.4441196	5.1572918	4.4701484	4.0810466	3.951721	3.9083276	6.0153516	4.3328534	4.6018528	4.284333	4.4245822	4.6523344	4.1078242	4.0462536	4.6651478	4.2065976	4.45237856	4.1694614	4.725652	4.2088528	4.1751374	6.2389608	4.517817	3.97592004	4.3597322	3.9804956	4.1099408	6.3819556	4.415824	5.131611	5.0222308	4.9679848	4.3063502	3.9770264	4.769151	5.2306856	4.9818924	4.0467012	4.6322666	3.8506112	4.999219	4.0751318	4.8835642	4.5791934	4.5233842	4.440433	4.1804768	4.478932	4.4382718	4.5233842	5.478324	4.243523	4.3425882	4.9850918	4.5344306	4.4035338	4.407726	4.4523414	4.0936468
ADCYAP1	3.672835	3.8564791	3.6383935	4.693754	4.450088	3.8577495	4.182323	3.727045	4.3717855	4.085429	3.8823395	4.30168	4.0498195	4.123853	4.141162	4.26908	3.9504285	4.164974	3.8770125	3.957205	3.947932	3.9547945	4.501937	3.968107	3.681883	4.6235015	4.5700975	3.8130315	3.927535	4.1264255	4.0880505	4.1156255	3.914895	4.7400945	3.722876	4.185295	3.7805395	4.584511	4.0920255	3.760832	3.7240975	4.422578	4.0211362	4.159126	3.4906445	3.794534	8.8225215	3.6540605	3.6078025	3.9519765	3.8424365	4.506346	3.856702	4.09324	3.7165445	4.6972935	3.943136	3.960439	4.7901735	4.8364605	5.260537	3.867775	4.3447895	3.9699915	6.687087	3.8919475	3.9649895	3.9663515	4.2114185	3.8664815	4.0304105	4.071515	3.9040425	4.083333	3.8140365	3.8154185	4.006503	5.6524615	4.048116	4.313274	3.9883465	8.507793	4.200106	3.868021	4.909032	3.932496	3.867739	3.721571	3.839364	3.711439	4.587517	6.196589	3.914246	3.9037345	4.491655	3.8647305	4.010859	4.0455595	4.2476475	3.828723	4.0261785	4.5459565	3.9060765	4.677152	3.8213265	4.2044765	4.1816225	4.3024385	3.7727575	4.14878	3.8714355	4.170785	4.246164	3.881053	4.0880335	3.9747525	4.196078	4.352034	4.130299	4.454262	4.7287645	3.644537	3.786306	4.188773	3.9686445	3.711247	4.1387395	4.471817	4.0882045	4.1185945	5.25158	3.852832	4.3780845	3.816779	4.225391	3.86029	6.7388475	4.1384435	4.294325	4.1084345	3.961064	3.7337275	3.6533045	3.964349	4.765611	7.8264755	4.0976425	5.81371635	3.776901	3.622695	3.9764465	5.1438795	4.432112	5.484874	4.241099	4.221176	3.7451925	3.6041075	4.643179	4.3386915	4.3911625	4.1140875	4.9245965	4.379849	3.7315055	4.103464	4.0251905	4.2917235	4.0849925	3.924322	4.055925	3.801527	5.144575	3.719142	4.0253165	4.161924	3.9581835	4.989093	4.3031455	3.85026	3.835908	3.9286125	3.943548	4.3135115	3.436417	4.0458375	4.192401	3.5825815	4.7316255	3.666787	7.183784	4.701564	4.685167	3.8497325	4.6631445	4.09253	3.9974305	3.976606	4.223619	4.181612	4.4628835	4.0275695	3.415522	3.927793	3.4028195	4.6084485	6.6764655	4.5472205	4.8329755	4.230924	3.676706	3.754437	5.6806175	5.232732	4.0621375	3.2801004	6.275089	4.058612	5.0066905	4.599753	4.4240015	3.6279685	4.2869305	3.370324	4.2945215	4.7666955	5.301581	4.420908	3.634301	3.531469	3.5857765	5.433164	4.970197	4.579592	4.386742	4.291666	4.065524	4.3815425	4.2529735	4.908079	4.910181	5.389113	4.749642	5.25218	4.579592	4.176479	4.4134765	3.9875125	4.7636185	4.158898	4.0488765
ANGPT1	4.66899166666667	5.8930098	6.51820166666667	5.13803966666667	4.86745	7.27829233333333	5.07643533333333	5.44996166666667	6.07485066666667	7.44550666666667	5.63318966666667	7.436326	6.70517266666667	7.44901466666667	6.61428133333333	5.69915566666667	4.46469666666667	7.47312033333333	5.622207	5.80595833333333	5.625324	5.26331633333333	6.92735133333333	8.19024866666667	6.167376	6.71327033333333	6.03530933333333	4.812724	5.77770466666667	10.1251483333333	7.36337566666667	8.83649866666667	5.18479966666667	5.21713866666667	6.165765	5.07329566666667	8.539472	5.37217833333333	5.40227366666667	5.172971	4.90968233333333	6.02343233333333	6.06374856666667	5.11307933333333	5.00909233333333	4.904121	4.879781	9.29666466666667	4.92932033333333	5.916392	5.452268	8.74946533333333	6.06105566666667	7.39997866666667	6.048894	5.89069933333333	5.04053166666667	8.53026766666667	6.99782766666667	7.43075433333333	6.263611	7.11029633333333	6.70195433333333	5.349799	7.82329766666667	4.08467233333333	4.33105366666667	7.594987	5.92917833333333	7.277722	6.19750733333333	5.606093	8.944314	6.751219	5.76226866666667	6.39785466666667	6.532953	5.472798	5.23770033333333	6.737373	6.29812166666667	6.38652266666667	7.001865	5.71716466666667	4.65125233333333	4.05759666666667	4.661476	7.58430666666667	5.88816	5.27990333333333	5.54604766666667	7.174075	4.50890733333333	7.07430133333333	6.014195	6.02425866666667	5.58585633333333	5.183402	5.42581	8.41726266666667	6.64391966666667	6.645362	5.78655366666667	5.25686	4.20146866666667	5.36470766666667	7.026066	7.213181	6.226769	6.43568366666667	5.718865	5.115553	4.9454	8.124772	7.26749533333333	6.321048	8.37641133333334	7.34785	6.43692533333333	6.80964166666667	3.94558833333333	5.20875233333333	8.168343	6.933646	6.16103566666667	4.37799533333333	4.83454266666667	7.43783833333333	8.31012333333333	5.560301	6.83451266666667	7.26182433333333	6.108815	6.60562933333333	6.74801033333333	7.125792	8.145187	6.34589633333333	4.53931966666667	7.56533366666667	7.93736666666667	7.19046966666667	7.752972	7.053595	5.62791066666667	7.42161866666667	5.031598	6.65711656666667	7.035185	6.59286766666667	7.75924433333333	7.502856	7.495719	8.38825266666667	7.193609	7.269647	7.20429066666667	6.22937666666667	6.21369533333333	5.89466666666667	6.615293	5.58836633333333	8.06806433333333	7.21692733333333	6.86465966666667	6.892019	4.38069366666667	5.55654333333333	6.50769066666667	6.22687266666667	6.506636	5.744504	6.889316	6.80766733333333	4.20059333333333	3.92760433333333	7.456485	6.603887	6.144637	4.929061	3.77760333333333	4.99038566666667	5.24803033333333	7.76822466666667	6.98727833333333	6.96155533333333	6.764514	7.48957533333333	8.874257	8.469938	7.64455266666667	6.430255	6.707465	7.44695866666667	5.28364666666667	5.94139566666667	5.09916433333333	4.72179	5.30433866666667	7.72160433333333	6.06292433333333	5.607205	6.83973766666667	8.513006	6.90661866666667	7.91879366666667	6.52855766666667	4.69558333333333	4.90514893333333	6.90986166666667	8.662272	7.474893	6.61510733333333	6.412393	6.106818	7.431561	7.64280533333333	5.661885	5.96951866666667	4.37162333333333	5.63963033333333	5.47701366666667	6.65839933333333	5.26309166666667	5.724591	7.78406266666667	6.42080266666667	8.83846233333333	3.940073	3.79366966666667	8.12558166666667	7.34953066666667	6.99177	6.987255	7.06415633333333	6.970101	7.17302866666667	7.10555666666667	7.31857233333333	6.94656966666667	7.01958066666667	7.28763166666667	7.02116433333333	7.33636166666667	7.045619	5.42880733333333	6.28186966666667	7.326501	6.02764466666667	7.97884	6.60851133333333
AP2A2	7.19472275	7.5370781	7.3754285	7.07082475	6.897024	6.73738625	7.05336075	7.45636925	6.80790275	7.117342	7.090768	7.43828875	7.47906975	6.6284515	7.24798825	7.12187925	6.682844	6.65055825	6.7820965	7.145225	8.3446065	6.86822	7.10411275	7.14659775	7.068878	6.87989175	7.411073	7.04297575	7.33125125	7.10474775	7.05430275	6.881219	6.90541625	6.550883	6.85552375	7.16067225	7.166361	6.97763575	7.3791065	7.423477	6.696086	7.089561	7.400892325	7.3100235	7.0905635	7.8779645	7.60828575	7.40833475	7.1740295	7.4987555	7.18245325	7.0978065	7.125469	6.3960185	7.21463775	6.66410625	6.86783425	7.52742925	7.23355	7.301585	7.52977525	7.18019725	7.13573325	7.47377125	7.81590975	6.98656225	7.29145125	7.157785	6.92671	7.624935	7.17551425	7.230981	6.98847575	7.418295	7.44650275	7.471549	7.13270425	6.86297675	7.2706275	7.22037175	6.617329	7.65964075	7.23853875	6.8755465	7.78222825	6.9405305	6.285892	7.3298095	7.12564425	7.493092	7.34644275	6.75791925	6.9642095	7.12178625	7.54428775	7.24086425	7.003266	7.0612105	7.3946055	7.0707195	6.84736225	7.3666455	7.39970775	7.32740225	6.94710025	7.48895125	7.32740225	6.869648	7.84806675	6.847944	7.1737055	7.07542225	7.31683525	7.33856825	7.24086425	7.30962075	7.05030475	7.85394025	7.47248275	7.500509	7.250746	6.717683	7.49909725	7.04716675	7.36375725	7.4037855	7.480252	7.21907675	6.786752	7.05365175	7.2395145	7.3681355	6.611826	6.612579	6.87220225	7.365112	7.4175385	7.2429875	7.1037155	7.6930785	6.7961625	8.0024055	7.0214275	7.70870975	7.057867	7.278486	6.813549	7.271050675	7.2596565	6.8841145	7.32770525	7.21965875	7.199464	7.47238825	7.20759275	7.0640285	7.57739375	7.711147	6.97230275	7.38204675	6.95260275	7.05971075	7.6786715	7.26189975	7.2522645	8.0244695	7.14063225	7.64460625	7.42334825	7.39482125	6.4961585	7.0547135	6.984905	7.14439425	7.81687825	7.4512325	7.78633175	7.2336155	7.2406325	7.462561	7.65919425	7.266847	7.303841	7.7263895	7.122288	7.14428875	7.62054675	7.212779	7.30053575	7.27109675	7.3873315	6.96034175	7.50976175	7.23332	7.0699205	7.347794	6.7168545	7.709979	6.96794525	7.61675225	7.487131	7.5594085	7.301745	7.235702	7.0756575	7.26120275	7.514589	6.99198025	7.963471125	7.08160975	7.28954075	7.5893795	6.56925675	7.30239475	6.69223825	6.609253775	7.6890915	7.14753275	6.99377225	6.647649	7.0739235	7.25067125	7.22456725	7.31807025	7.4550345	7.33987875	7.320974	7.82565675	7.102208	7.10510775	7.228318	7.56568575	7.28511	6.95901	7.09727525	7.2508495	6.9666355	7.4838395	7.36508975	7.9049395	7.206159	7.1405105	7.382631	7.87374825	6.93054825	7.44683925	7.202754	7.36674275	7.3907675	7.44102875	7.00245375
AP2M1	10.42839	11.4717519	9.989088	11.652061	10.640857	11.604366	11.374813	10.173195	11.644299	11.234179	10.165083	9.921463	9.977606	10.78021	11.049491	11.768068	11.990841	10.499804	10.952719	11.450867	10.312294	10.998463	10.951023	11.07627	10.851927	11.055247	10.654711	11.679358	11.099821	11.299374	11.830945	11.703949	10.268786	11.045837	11.263838	11.424675	10.605179	10.943652	10.273871	11.813752	11.011486	11.697325	10.3649518	10.058893	11.765705	9.931866	11.213369	10.070679	10.465686	10.198201	11.720428	10.589434	11.38722	11.478819	10.782345	11.048497	11.540397	10.067216	9.699706	10.526048	10.776072	10.703257	10.612959	9.94718	10.285839	10.341512	10.969906	10.299112	10.675874	10.017325	10.991857	10.402304	10.777578	10.611971	11.243239	10.612515	10.954879	11.725251	10.576939	10.400153	10.650989	10.125925	10.359135	9.460296	10.765847	11.256632	11.075509	10.700985	9.89343	11.139903	10.956785	9.889392	10.670667	12.206112	11.007546	11.567645	11.809322	11.589403	11.662439	12.242244	11.241309	11.861726	10.255812	11.114874	10.75647	11.281922	10.924654	10.756877	9.206794	10.518246	10.316422	10.666732	11.364956	10.702997	11.309131	11.375602	10.787093	9.974569	11.45134	11.041161	11.492831	10.841181	11.091602	10.718995	11.902837	11.087781	10.744906	11.036358	10.600754	10.837018	10.130901	9.675584	10.57041	10.492906	10.727395	11.063303	10.972085	11.642664	11.119275	10.56965	10.491595	10.779508	10.372041	9.630065	10.196605	9.685978	10.917252	10.5401016	10.292105	10.508426	10.909445	10.651719	10.521028	10.733117	9.866442	10.156978	10.496246	9.84442	11.292401	10.418112	10.851866	11.852884	10.549248	11.409371	10.745686	10.520883	11.482288	10.775812	10.50144	10.68104	10.46376	11.04235	9.810391	9.643861	10.873667	10.710089	10.792856	10.620852	10.613429	10.918981	10.200435	10.978676	10.967173	10.660497	10.012215	10.818267	10.887032	10.768632	11.192238	10.964957	10.586492	11.01999	10.702942	10.867912	11.243579	11.00911	10.342138	10.284331	10.093371	9.780226	10.298105	10.386975	10.413081	10.021405	10.698259	10.646674	10.540469	10.74431	9.6518318	11.079864	10.102166	10.5734	11.854845	9.741439	10.53597	9.8237983	10.835217	10.690784	9.50507	10.611948	11.178614	10.638937	10.401782	10.517601	10.934048	10.146202	10.625394	10.375896	10.033711	11.327642	10.933284	11.189629	10.432137	10.887973	10.209948	10.425433	10.653847	10.789908	10.277686	10.529827	10.715423	10.5345	10.474684	10.372804	10.533506	11.399585	10.449393	10.252109	10.082908	10.813374	10.139655
